Rule, No. of transactions, Leverage, Lift, P-value, Antecedent Support, Strength
<=50K & field3 = HS-grad & field8 = Black & field7 = Own-child,209,0.001546,1.317193,7.96E-26,0.006419,1
<=50K & field5 = Never-married & field1 = Age17-23 & field6 = Transport-moving,115,0.00085,1.317193,1.63E-14,0.003532,1
<=50K & field2 = Private & field6 = Other-service & field3 = 12th,74,0.000547,1.317193,1.36E-09,0.002273,1
<=50K & field3 = 11th & field6 = Other-service & field1 = Age17-23,118,0.000873,1.317193,7.11E-15,0.003624,1
<=50K & field3 = HS-grad & field6 = Handlers-cleaners & field1 = Age17-23,158,0.001169,1.317193,1.10E-19,0.004852,1
<=50K & field5 = Never-married & field10 = Hour1-20 & field6 = Handlers-cleaners,116,0.000858,1.317193,1.24E-14,0.003563,1
<=50K & field5 = Never-married & field6 = Other-service & field4 = EduNum6,109,0.000806,1.317193,8.58E-14,0.003348,1
<=50K & field4 = EduNum7 & field6 = Other-service & field7 = Own-child,97,0.000717,1.317193,2.37E-12,0.002979,1
<=50K & field1 = Age17-23 & field10 = Hour21-35 & field7 = Other-relative,80,0.000592,1.317193,2.60E-10,0.002457,1
<=50K & field5 = Never-married & field3 = HS-grad & field6 = Handlers-cleaners,316,0.002337,1.317193,9.52E-39,0.009705,1
<=50K & field5 = Never-married & field3 = 11th & field6 = Other-service,140,0.001035,1.317193,1.61E-17,0.0043,1
<=50K & field5 = Never-married & field4 = EduNum7 & field9 = Female,248,0.001834,1.317193,1.57E-30,0.007616,1
<=50K & field10 = Hour1-20 & field9 = Female & field3 = 10th,70,0.000518,1.317193,4.11E-09,0.00215,1
<=50K & field9 = Female & field6 = Machine-op-inspct & field7 = Unmarried,158,0.001169,1.317193,1.10E-19,0.004852,1
<=50K & field9 = Female & field6 = Other-service & field3 = 10th,107,0.000791,1.317193,1.49E-13,0.003286,1
<=50K & field2 = Private & field1 = Age17-23 & field4 = EduNum8,143,0.001058,1.317193,7.03E-18,0.004392,1
<=50K & field4 = EduNum9 & field7 = Unmarried & field2 = ?,65,0.000481,1.317193,1.64E-08,0.001996,1
<=50K & field5 = Never-married & field6 = Handlers-cleaners & field9 = Female,81,0.000599,1.317193,1.97E-10,0.002488,1
<=50K & field5 = Never-married & field4 = EduNum9 & field6 = Handlers-cleaners,316,0.002337,1.317193,9.52E-39,0.009705,1
<=50K & field4 = EduNum9 & field6 = Handlers-cleaners & field7 = Own-child,181,0.001339,1.317193,1.88E-22,0.005559,1
<=50K & field7 = Not-in-family & field1 = Age17-23 & field6 = ?,78,0.000577,1.317193,4.51E-10,0.002396,1
<=50K & field4 = EduNum9 & field8 = Black & field7 = Own-child,209,0.001546,1.317193,7.96E-26,0.006419,1
<=50K & field10 = Hour1-20 & field7 = Own-child & field4 = EduNum6,91,0.000673,1.317193,1.24E-11,0.002795,1
<=50K & field2 = Private & field1 = Age24-31 & field3 = 7th-8th,69,0.00051,1.317193,5.42E-09,0.002119,1
<=50K & field10 = Hour1-20 & field7 = Own-child & field6 = ?,140,0.001035,1.317193,1.61E-17,0.0043,1
<=50K & field4 = EduNum9 & field7 = Own-child & field6 = ?,89,0.000658,1.317193,2.16E-11,0.002733,1
<=50K & field8 = Black & field1 = Age17-23 & field6 = ?,69,0.00051,1.317193,5.42E-09,0.002119,1
<=50K & field5 = Never-married & field8 = Black & field2 = ?,106,0.000784,1.317193,1.97E-13,0.003255,1
<=50K & field8 = Black & field1 = Age24-31 & field7 = Unmarried,147,0.001087,1.317193,2.32E-18,0.004515,1
<=50K & field3 = 11th & field7 = Own-child & field10 = Hour21-35,83,0.000614,1.317193,1.13E-10,0.002549,1
<=50K & field2 = Private & field6 = Other-service & field4 = EduNum8,74,0.000547,1.317193,1.36E-09,0.002273,1
<=50K & field3 = HS-grad & field10 = Hour21-35 & field5 = Separated,74,0.000547,1.317193,1.36E-09,0.002273,1
<=50K & field3 = HS-grad & field6 = Handlers-cleaners & field10 = Hour21-35,82,0.000606,1.317193,1.50E-10,0.002518,1
<=50K & field5 = Never-married & field9 = Female & field3 = 12th,84,0.000621,1.317193,8.60E-11,0.00258,1
<=50K & field3 = HS-grad & field8 = Black & field2 = ?,82,0.000606,1.317193,1.50E-10,0.002518,1
<=50K & field5 = Never-married & field6 = Handlers-cleaners & field4 = EduNum10,148,0.001095,1.317193,1.76E-18,0.004545,1
<=50K & field5 = Never-married & field10 = Hour21-35 & field3 = 10th,85,0.000629,1.317193,6.53E-11,0.00261,1
<=50K & field4 = EduNum10 & field1 = Age17-23 & field2 = ?,313,0.002315,1.317193,2.20E-38,0.009613,1
<=50K & field1 = Age17-23 & field7 = Own-child & field2 = ?,443,0.003276,1.317193,3.77E-54,0.013605,1
<=50K & field10 = Hour1-20 & field7 = Own-child & field2 = ?,138,0.001021,1.317193,2.81E-17,0.004238,1
<=50K & field3 = HS-grad & field1 = Age17-23 & field7 = Other-relative,113,0.000836,1.317193,2.84E-14,0.00347,1
<=50K & field3 = 11th & field9 = Female & field1 = Age17-23,212,0.001568,1.317193,3.46E-26,0.006511,1
<=50K & field10 = Hour1-20 & field2 = Private & field3 = 10th,105,0.000777,1.317193,2.59E-13,0.003225,1
<=50K & field6 = Other-service & field7 = Own-child & field4 = EduNum6,78,0.000577,1.317193,4.51E-10,0.002396,1
<=50K & field7 = Not-in-family & field9 = Female & field4 = EduNum6,84,0.000621,1.317193,8.60E-11,0.00258,1
<=50K & field3 = HS-grad & field6 = Other-service & field7 = Other-relative,74,0.000547,1.317193,1.36E-09,0.002273,1
<=50K & field5 = Never-married & field8 = Black & field7 = Other-relative,105,0.000777,1.317193,2.59E-13,0.003225,1
<=50K & field10 = Hour1-20 & field9 = Female & field4 = EduNum6,70,0.000518,1.317193,4.11E-09,0.00215,1
<=50K & field9 = Female & field7 = Own-child & field3 = 10th,86,0.000636,1.317193,4.95E-11,0.002641,1
<=50K & field1 = Age17-23 & field10 = Hour21-35 & field2 = ?,179,0.001324,1.317193,3.27E-22,0.005497,1
<=50K & field1 = Age17-23 & field10 = Hour21-35 & field6 = ?,181,0.001339,1.317193,1.88E-22,0.005559,1
<=50K & field3 = HS-grad & field7 = Own-child & field6 = ?,89,0.000658,1.317193,2.16E-11,0.002733,1
<=50K & field4 = EduNum9 & field6 = Handlers-cleaners & field1 = Age17-23,158,0.001169,1.317193,1.10E-19,0.004852,1
<=50K & field3 = HS-grad & field8 = Black & field6 = ?,83,0.000614,1.317193,1.13E-10,0.002549,1
<=50K & field6 = Handlers-cleaners & field1 = Age17-23 & field10 = Hour21-35,100,0.00074,1.317193,1.03E-12,0.003071,1
<=50K & field7 = Own-child & field10 = Hour21-35 & field6 = ?,136,0.001006,1.317193,4.88E-17,0.004177,1
<=50K & field3 = Some-college & field7 = Own-child & field2 = ?,279,0.002063,1.317193,2.84E-34,0.008569,1
<=50K & field3 = HS-grad & field1 = Age17-23 & field2 = ?,108,0.000799,1.317193,1.13E-13,0.003317,1
<=50K & field5 = Never-married & field6 = Other-service & field3 = 10th,109,0.000806,1.317193,8.58E-14,0.003348,1
<=50K & field5 = Never-married & field7 = Own-child & field6 = ?,502,0.003713,1.317193,2.50E-61,0.015417,1
<=50K & field5 = Never-married & field6 = Other-service & field7 = Unmarried,161,0.001191,1.317193,4.81E-20,0.004945,1
<=50K & field5 = Never-married & field1 = Age17-23 & field6 = Machine-op-inspct,187,0.001383,1.317193,3.56E-23,0.005743,1
<=50K & field9 = Female & field6 = Other-service & field4 = EduNum6,107,0.000791,1.317193,1.49E-13,0.003286,1
<=50K & field10 = Hour1-20 & field8 = Black & field7 = Own-child,112,0.000828,1.317193,3.74E-14,0.00344,1
<=50K & field5 = Never-married & field6 = Handlers-cleaners & field3 = 11th,71,0.000525,1.317193,3.12E-09,0.002181,1
<=50K & field5 = Never-married & field3 = 11th & field10 = Hour21-35,117,0.000865,1.317193,9.38E-15,0.003593,1
<=50K & field5 = Divorced & field9 = Female & field3 = 10th,67,0.000496,1.317193,9.42E-09,0.002058,1
<=50K & field4 = EduNum7 & field6 = Other-service & field1 = Age17-23,118,0.000873,1.317193,7.11E-15,0.003624,1
<=50K & field5 = Never-married & field6 = Handlers-cleaners & field4 = EduNum7,71,0.000525,1.317193,3.12E-09,0.002181,1
<=50K & field5 = Never-married & field6 = Adm-clerical & field7 = Other-relative,80,0.000592,1.317193,2.60E-10,0.002457,1
<=50K & field7 = Not-in-family & field1 = Age17-23 & field2 = ?,77,0.000569,1.317193,5.95E-10,0.002365,1
<=50K & field5 = Never-married & field3 = 9th & field7 = Own-child,71,0.000525,1.317193,3.12E-09,0.002181,1
<=50K & field5 = Never-married & field9 = Female & field3 = 10th,128,0.000947,1.317193,4.47E-16,0.003931,1
<=50K & field5 = Never-married & field10 = Hour21-35 & field7 = Other-relative,116,0.000858,1.317193,1.24E-14,0.003563,1
<=50K & field5 = Never-married & field10 = Hour1-20 & field4 = EduNum6,106,0.000784,1.317193,1.97E-13,0.003255,1
<=50K & field10 = Hour1-20 & field4 = EduNum10 & field7 = Own-child,513,0.003794,1.317193,1.14E-62,0.015755,1
<=50K & field5 = Never-married & field9 = Female & field11 = Mexico,73,0.00054,1.317193,1.80E-09,0.002242,1
<=50K & field5 = Never-married & field2 = Private & field4 = EduNum3,78,0.000577,1.317193,4.51E-10,0.002396,1
<=50K & field5 = Never-married & field2 = Private & field4 = EduNum8,190,0.001405,1.317193,1.55E-23,0.005835,1
<=50K & field7 = Not-in-family & field9 = Female & field3 = 10th,84,0.000621,1.317193,8.60E-11,0.00258,1
<=50K & field5 = Never-married & field4 = EduNum7 & field10 = Hour21-35,117,0.000865,1.317193,9.38E-15,0.003593,1
<=50K & field8 = Black & field1 = Age17-23 & field2 = ?,68,0.000503,1.317193,7.15E-09,0.002088,1
<=50K & field2 = Private & field6 = Other-service & field7 = Other-relative,164,0.001213,1.317193,2.09E-20,0.005037,1
<=50K & field4 = EduNum7 & field7 = Own-child & field10 = Hour21-35,83,0.000614,1.317193,1.13E-10,0.002549,1
<=50K & field10 = Hour1-20 & field6 = Handlers-cleaners & field7 = Own-child,97,0.000717,1.317193,2.37E-12,0.002979,1
<=50K & field2 = Private & field1 = Age24-31 & field4 = EduNum4,69,0.00051,1.317193,5.42E-09,0.002119,1
<=50K & field2 = Private & field6 = Handlers-cleaners & field7 = Other-relative,85,0.000629,1.317193,6.53E-11,0.00261,1
<=50K & field3 = HS-grad & field7 = Own-child & field2 = ?,89,0.000658,1.317193,2.16E-11,0.002733,1
<=50K & field7 = Not-in-family & field5 = Divorced & field4 = EduNum6,74,0.000547,1.317193,1.36E-09,0.002273,1
<=50K & field4 = EduNum9 & field6 = Other-service & field7 = Other-relative,74,0.000547,1.317193,1.36E-09,0.002273,1
<=50K & field5 = Never-married & field3 = Some-college & field7 = Other-relative,135,0.000998,1.317193,6.44E-17,0.004146,1
<=50K & field5 = Never-married & field4 = EduNum5 & field7 = Own-child,71,0.000525,1.317193,3.12E-09,0.002181,1
<=50K & field2 = Private & field1 = Age17-23 & field7 = Other-relative,250,0.001849,1.317193,9.02E-31,0.007678,1
<=50K & field4 = EduNum10 & field1 = Age17-23 & field7 = Other-relative,83,0.000614,1.317193,1.13E-10,0.002549,1
<=50K & field5 = Never-married & field1 = Age17-23 & field11 = Mexico,98,0.000725,1.317193,1.80E-12,0.00301,1
<=50K & field4 = EduNum9 & field10 = Hour21-35 & field5 = Separated,74,0.000547,1.317193,1.36E-09,0.002273,1
<=50K & field5 = Never-married & field6 = Handlers-cleaners & field3 = Some-college,148,0.001095,1.317193,1.76E-18,0.004545,1
<=50K & field4 = EduNum10 & field1 = Age17-23 & field6 = ?,315,0.00233,1.317193,1.26E-38,0.009674,1
<=50K & field5 = Never-married & field7 = Own-child & field4 = EduNum6,202,0.001494,1.317193,5.55E-25,0.006204,1
<=50K & field2 = Private & field7 = Own-child & field6 = Machine-op-inspct,250,0.001849,1.317193,9.02E-31,0.007678,1
<=50K & field5 = Never-married & field10 = Hour1-20 & field8 = Black,155,0.001146,1.317193,2.53E-19,0.00476,1
<=50K & field10 = Hour1-20 & field4 = EduNum9 & field5 = Divorced,75,0.000555,1.317193,1.03E-09,0.002303,1
<=50K & field10 = Hour1-20 & field8 = Black & field4 = EduNum10,68,0.000503,1.317193,7.15E-09,0.002088,1
<=50K & field1 = Age24-31 & field7 = Own-child & field6 = Machine-op-inspct,76,0.000562,1.317193,7.84E-10,0.002334,1
<=50K & field5 = Never-married & field2 = Private & field3 = 12th,190,0.001405,1.317193,1.55E-23,0.005835,1
<=50K & field10 = Hour1-20 & field2 = Private & field4 = EduNum6,105,0.000777,1.317193,2.59E-13,0.003225,1
<=50K & field2 = Private & field1 = Age17-23 & field3 = 12th,143,0.001058,1.317193,7.03E-18,0.004392,1
<=50K & field5 = Never-married & field4 = EduNum10 & field7 = Other-relative,135,0.000998,1.317193,6.44E-17,0.004146,1
<=50K & field5 = Never-married & field2 = Private & field3 = 5th-6th,78,0.000577,1.317193,4.51E-10,0.002396,1
<=50K & field7 = Not-in-family & field4 = EduNum9 & field1 = Age17-23,323,0.002389,1.317193,1.35E-39,0.00992,1
<=50K & field6 = Handlers-cleaners & field3 = Some-college & field1 = Age17-23,102,0.000754,1.317193,5.94E-13,0.003133,1
<=50K & field5 = Never-married & field6 = Handlers-cleaners & field1 = Age24-31,206,0.001524,1.317193,1.83E-25,0.006327,1
<=50K & field2 = Private & field6 = Handlers-cleaners & field7 = Unmarried,86,0.000636,1.317193,4.95E-11,0.002641,1
<=50K & field10 = Hour1-20 & field6 = Other-service & field7 = Own-child,339,0.002507,1.317193,1.57E-41,0.010411,1
<=50K & field4 = EduNum9 & field1 = Age17-23 & field6 = ?,108,0.000799,1.317193,1.13E-13,0.003317,1
<=50K & field9 = Female & field7 = Own-child & field4 = EduNum6,86,0.000636,1.317193,4.95E-11,0.002641,1
<=50K & field10 = Hour1-20 & field7 = Own-child & field3 = 10th,91,0.000673,1.317193,1.24E-11,0.002795,1
<=50K & field5 = Never-married & field9 = Female & field4 = EduNum8,84,0.000621,1.317193,8.60E-11,0.00258,1
<=50K & field6 = Adm-clerical & field1 = Age24-31 & field7 = Unmarried,133,0.000984,1.317193,1.12E-16,0.004085,1
<=50K & field8 = Black & field6 = Machine-op-inspct & field7 = Unmarried,68,0.000503,1.317193,7.15E-09,0.002088,1
<=50K & field10 = Hour1-20 & field8 = Black & field6 = Other-service,75,0.000555,1.317193,1.03E-09,0.002303,1
<=50K & field4 = EduNum10 & field7 = Own-child & field6 = ?,281,0.002078,1.317193,1.63E-34,0.00863,1
<=50K & field6 = Adm-clerical & field8 = Black & field10 = Hour21-35,65,0.000481,1.317193,1.64E-08,0.001996,1
<=50K & field6 = Adm-clerical & field1 = Age17-23 & field10 = Hour21-35,160,0.001183,1.317193,6.34E-20,0.004914,1
<=50K & field6 = Adm-clerical & field5 = Divorced & field1 = Age24-31,108,0.000799,1.317193,1.13E-13,0.003317,1
<=50K & field4 = EduNum9 & field8 = Black & field6 = ?,83,0.000614,1.317193,1.13E-10,0.002549,1
<=50K & field10 = Hour1-20 & field9 = Female & field7 = Unmarried,200,0.001479,1.317193,9.67E-25,0.006142,1
<=50K & field4 = EduNum9 & field7 = Own-child & field2 = ?,89,0.000658,1.317193,2.16E-11,0.002733,1
<=50K & field4 = EduNum9 & field7 = Unmarried & field6 = ?,65,0.000481,1.317193,1.64E-08,0.001996,1
<=50K & field2 = Private & field1 = Age17-23 & field7 = Unmarried,166,0.001228,1.317193,1.20E-20,0.005098,1
<=50K & field10 = Hour1-20 & field4 = EduNum9 & field7 = Unmarried,86,0.000636,1.317193,4.95E-11,0.002641,1
<=50K & field4 = EduNum7 & field9 = Female & field1 = Age17-23,212,0.001568,1.317193,3.46E-26,0.006511,1
<=50K & field4 = EduNum10 & field7 = Own-child & field2 = ?,279,0.002063,1.317193,2.84E-34,0.008569,1
<=50K & field10 = Hour1-20 & field3 = HS-grad & field5 = Divorced,75,0.000555,1.317193,1.03E-09,0.002303,1
<=50K & field10 = Hour1-20 & field3 = HS-grad & field7 = Unmarried,86,0.000636,1.317193,4.95E-11,0.002641,1
<=50K & field6 = Handlers-cleaners & field1 = Age24-31 & field7 = Own-child,97,0.000717,1.317193,2.37E-12,0.002979,1
<=50K & field5 = Never-married & field10 = Hour1-20 & field6 = Other-service,410,0.003032,1.317193,3.85E-50,0.012592,1
<=50K & field5 = Never-married & field10 = Hour1-20 & field1 = Age24-31,221,0.001634,1.317193,2.85E-27,0.006787,1
<=50K & field7 = Not-in-family & field10 = Hour1-20 & field1 = Age24-31,90,0.000666,1.317193,1.64E-11,0.002764,1
<=50K & field6 = Adm-clerical & field3 = HS-grad & field1 = Age17-23,207,0.001531,1.317193,1.39E-25,0.006357,1
<=50K & field10 = Hour1-20 & field4 = EduNum9 & field7 = Own-child,181,0.001339,1.317193,1.88E-22,0.005559,1
<=50K & field10 = Hour1-20 & field1 = Age17-23,1277,0.009444,1.317193,4.50E-157,0.039219,1
<=50K & field5 = Separated & field6 = ?,66,0.000488,1.317193,1.24E-08,0.002027,1
<=50K & field7 = Not-in-family & field6 = Priv-house-serv,64,0.000473,1.317193,2.16E-08,0.001966,1
<=50K & field5 = Separated & field2 = ?,66,0.000488,1.317193,1.24E-08,0.002027,1
<=50K & field10 = Hour1-20 & field3 = 12th,81,0.000599,1.317193,1.97E-10,0.002488,1
<=50K & field4 = EduNum5 & field11 = Mexico,53,0.000392,1.317193,4.50E-07,0.001628,1
<=50K & field4 = EduNum7 & field6 = ?,119,0.00088,1.317193,5.39E-15,0.003655,1
<=50K & field3 = 7th-8th & field7 = Unmarried,73,0.00054,1.317193,1.80E-09,0.002242,1
<=50K & field5 = Never-married & field6 = Priv-house-serv,67,0.000496,1.317193,9.42E-09,0.002058,1
<=50K & field4 = EduNum5 & field1 = Age17-23,83,0.000614,1.317193,1.13E-10,0.002549,1
<=50K & field4 = EduNum4 & field7 = Unmarried,73,0.00054,1.317193,1.80E-09,0.002242,1
<=50K & field5 = Divorced & field4 = EduNum4,73,0.00054,1.317193,1.80E-09,0.002242,1
<=50K & field1 = Age17-23 & field3 = 10th,260,0.001923,1.317193,5.60E-32,0.007985,1
<=50K & field3 = 11th & field6 = ?,119,0.00088,1.317193,5.39E-15,0.003655,1
<=50K & field7 = Own-child & field5 = Separated,99,0.000732,1.317193,1.36E-12,0.00304,1
<=50K & field10 = Hour1-20 & field4 = EduNum5,53,0.000392,1.317193,4.50E-07,0.001628,1
<=50K & field5 = Divorced & field3 = 7th-8th,73,0.00054,1.317193,1.80E-09,0.002242,1
<=50K & field3 = 11th & field2 = ?,118,0.000873,1.317193,7.11E-15,0.003624,1
<=50K & field7 = Own-child & field6 = Transport-moving,167,0.001235,1.317193,9.11E-21,0.005129,1
<=50K & field10 = Hour1-20 & field5 = Separated,66,0.000488,1.317193,1.24E-08,0.002027,1
<=50K & field3 = HS-grad & field6 = Priv-house-serv,50,0.00037,1.317193,1.03E-06,0.001536,1
<=50K & field7 = Own-child & field3 = 12th,154,0.001139,1.317193,3.34E-19,0.00473,1
<=50K & field7 = Own-child & field3 = 7th-8th,49,0.000362,1.317193,1.36E-06,0.001505,1
<=50K & field10 = Hour1-20 & field4 = EduNum7,309,0.002285,1.317193,6.69E-38,0.00949,1
<=50K & field6 = Machine-op-inspct & field7 = Other-relative,76,0.000562,1.317193,7.84E-10,0.002334,1
<=50K & field11 = Mexico & field7 = Other-relative,91,0.000673,1.317193,1.24E-11,0.002795,1
<=50K & field7 = Not-in-family & field3 = 5th-6th,70,0.000518,1.317193,4.11E-09,0.00215,1
<=50K & field6 = Other-service & field4 = EduNum3,64,0.000473,1.317193,2.16E-08,0.001966,1
<=50K & field10 = Hour1-20 & field3 = 9th,53,0.000392,1.317193,4.50E-07,0.001628,1
<=50K & field5 = Divorced & field1 = Age17-23,62,0.000459,1.317193,3.75E-08,0.001904,1
<=50K & field2 = Private & field11 = Dominican-Republic,60,0.000444,1.317193,6.51E-08,0.001843,1
<=50K & field6 = Other-service & field3 = 5th-6th,64,0.000473,1.317193,2.16E-08,0.001966,1
<=50K & field7 = Not-in-family & field3 = 1st-4th,50,0.00037,1.317193,1.03E-06,0.001536,1
<=50K & field4 = EduNum9 & field6 = Priv-house-serv,50,0.00037,1.317193,1.03E-06,0.001536,1
<=50K & field5 = Never-married & field11 = El-Salvador,50,0.00037,1.317193,1.03E-06,0.001536,1
<=50K & field10 = Hour1-20 & field4 = EduNum8,81,0.000599,1.317193,1.97E-10,0.002488,1
<=50K & field7 = Not-in-family & field4 = EduNum3,70,0.000518,1.317193,4.11E-09,0.00215,1
<=50K & field3 = 9th & field11 = Mexico,53,0.000392,1.317193,4.50E-07,0.001628,1
<=50K & field6 = Machine-op-inspct & field5 = Widowed,53,0.000392,1.317193,4.50E-07,0.001628,1
<=50K & field7 = Own-child & field4 = EduNum8,154,0.001139,1.317193,3.34E-19,0.00473,1
<=50K & field1 = Age24-31 & field4 = EduNum3,57,0.000422,1.317193,1.49E-07,0.001751,1
<=50K & field3 = 9th & field1 = Age17-23,83,0.000614,1.317193,1.13E-10,0.002549,1
<=50K & field10 = Hour1-20 & field3 = 11th,309,0.002285,1.317193,6.69E-38,0.00949,1
<=50K & field7 = Not-in-family & field4 = EduNum2,50,0.00037,1.317193,1.03E-06,0.001536,1
<=50K & field7 = Own-child & field4 = EduNum4,49,0.000362,1.317193,1.36E-06,0.001505,1
<=50K & field1 = Age17-23 & field6 = Farming-fishing,128,0.000947,1.317193,4.47E-16,0.003931,1
<=50K & field1 = Age17-23 & field8 = Other,51,0.000377,1.317193,7.81E-07,0.001566,1
<=50K & field1 = Age17-23 & field4 = EduNum6,260,0.001923,1.317193,5.60E-32,0.007985,1
<=50K & field4 = EduNum7 & field2 = ?,118,0.000873,1.317193,7.11E-15,0.003624,1
<=50K & field1 = Age24-31 & field3 = 5th-6th,57,0.000422,1.317193,1.49E-07,0.001751,1
<=50K & field4 = EduNum1,51,0.000377,1.317193,7.81E-07,0.001566,1
<=50K & field3 = Preschool,51,0.000377,1.317193,7.81E-07,0.001566,1
<=50K & field5 = Never-married & field9 = Female & field1 = Age17-23 & field7 = Own-child,1332,0.009828,1.316204,1.90E-161,0.040939,0.99925
<=50K & field5 = Never-married & field10 = Hour1-20 & field2 = Private,1203,0.008874,1.316099,2.47E-145,0.036977,0.999169
<=50K & field5 = Never-married & field1 = Age17-23 & field10 = Hour21-35,1154,0.008511,1.316052,3.10E-139,0.035472,0.999134
<=50K & field5 = Never-married & field2 = Private & field9 = Female & field1 = Age17-23 & field7 = Own-child,1014,0.007476,1.315895,7.12E-122,0.031172,0.999015
<=50K & field2 = Private & field1 = Age17-23 & field10 = Hour21-35,969,0.007143,1.315835,2.58E-116,0.02979,0.998969
<=50K & field10 = Hour1-20 & field2 = Private & field7 = Own-child,956,0.007047,1.315816,1.04E-114,0.029391,0.998955
<=50K & field5 = Never-married & field2 = Private & field1 = Age17-23 & field10 = Hour21-35,908,0.006692,1.315743,8.55E-109,0.027917,0.9989
<=50K & field5 = Never-married & field9 = Female & field4 = EduNum10 & field1 = Age17-23,889,0.006551,1.315712,1.86E-106,0.027333,0.998876
<=50K & field5 = Never-married & field9 = Female & field3 = Some-college & field1 = Age17-23,889,0.006551,1.315712,1.86E-106,0.027333,0.998876
<=50K & field5 = Never-married & field2 = Private & field3 = Some-college & field1 = Age17-23 & field7 = Own-child,856,0.006307,1.315656,2.13E-102,0.02632,0.998833
<=50K & field5 = Never-married & field2 = Private & field4 = EduNum10 & field1 = Age17-23 & field7 = Own-child,856,0.006307,1.315656,2.13E-102,0.02632,0.998833
<=50K & field5 = Never-married & field6 = Other-service & field7 = Own-child,819,0.006034,1.315586,7.42E-98,0.025184,0.99878
<=50K & field5 = Never-married & field1 = Age17-23 & field7 = Own-child & field10 = Hour21-35,768,0.005657,1.31548,1.32E-91,0.023617,0.9987
<=50K & field5 = Never-married & field2 = Private & field6 = Other-service & field7 = Own-child,742,0.005464,1.31542,2.00E-88,0.022819,0.998654
<=50K & field5 = Never-married & field2 = Private & field1 = Age17-23 & field7 = Own-child,2206,0.016245,1.315404,4.83E-268,0.067842,0.998642
<=50K & field10 = Hour1-20 & field9 = Female & field7 = Own-child,678,0.004991,1.315253,1.30E-80,0.020853,0.998527
<=50K & field5 = Never-married & field2 = Private & field6 = Handlers-cleaners,666,0.004902,1.315218,3.79E-79,0.020485,0.998501
<=50K & field5 = Never-married & field10 = Hour1-20 & field2 = Private & field9 = Female,663,0.00488,1.315209,8.79E-79,0.020392,0.998494
<=50K & field5 = Never-married & field2 = Private & field9 = Female & field4 = EduNum10 & field1 = Age17-23,644,0.004739,1.31515,1.81E-76,0.019809,0.99845
<=50K & field5 = Never-married & field2 = Private & field9 = Female & field3 = Some-college & field1 = Age17-23,644,0.004739,1.31515,1.81E-76,0.019809,0.99845
<=50K & field2 = Private & field3 = HS-grad & field1 = Age17-23 & field7 = Own-child,620,0.004562,1.315071,1.51E-73,0.019072,0.99839
<=50K & field2 = Private & field4 = EduNum9 & field1 = Age17-23 & field7 = Own-child,620,0.004562,1.315071,1.51E-73,0.019072,0.99839
<=50K & field5 = Never-married & field2 = Private & field4 = EduNum10 & field1 = Age17-23,1229,0.009043,1.315053,2.19E-146,0.037806,0.998375
<=50K & field5 = Never-married & field2 = Private & field3 = Some-college & field1 = Age17-23,1229,0.009043,1.315053,2.19E-146,0.037806,0.998375
<=50K & field5 = Never-married & field2 = Private & field1 = Age17-23 & field7 = Own-child & field10 = Hour21-35,590,0.00434,1.314964,6.68E-70,0.018151,0.998308
<=50K & field5 = Never-married & field2 = Private & field6 = Other-service & field1 = Age17-23 & field7 = Own-child,576,0.004237,1.31491,3.35E-68,0.017721,0.998267
<=50K & field2 = Private & field1 = Age17-23 & field7 = Own-child,2270,0.016695,1.314876,3.77E-274,0.069838,0.998241
<=50K & field5 = Never-married & field2 = Private & field9 = Female & field4 = EduNum10 & field7 = Own-child,552,0.004059,1.314811,2.73E-65,0.016984,0.998192
<=50K & field5 = Never-married & field2 = Private & field9 = Female & field3 = Some-college & field7 = Own-child,552,0.004059,1.314811,2.73E-65,0.016984,0.998192
<=50K & field10 = Hour1-20 & field2 = Private & field9 = Female & field7 = Own-child,523,0.003845,1.314679,8.90E-62,0.016093,0.998092
<=50K & field5 = Never-married & field4 = EduNum10 & field1 = Age17-23 & field10 = Hour21-35,505,0.003711,1.314589,1.34E-59,0.01554,0.998024
<=50K & field5 = Never-married & field3 = Some-college & field1 = Age17-23 & field10 = Hour21-35,505,0.003711,1.314589,1.34E-59,0.01554,0.998024
<=50K & field5 = Never-married & field3 = HS-grad & field9 = Female & field1 = Age17-23,497,0.003652,1.314548,1.24E-58,0.015294,0.997992
<=50K & field5 = Never-married & field4 = EduNum9 & field9 = Female & field1 = Age17-23,497,0.003652,1.314548,1.24E-58,0.015294,0.997992
<=50K & field5 = Never-married & field8 = Black & field7 = Own-child,493,0.003623,1.314526,3.79E-58,0.015172,0.997976
<=50K & field5 = Never-married & field2 = Private & field4 = EduNum9 & field6 = Other-service,486,0.003571,1.314488,2.66E-57,0.014957,0.997947
<=50K & field5 = Never-married & field2 = Private & field3 = HS-grad & field6 = Other-service,486,0.003571,1.314488,2.66E-57,0.014957,0.997947
<=50K & field5 = Never-married & field1 = Age17-23 & field7 = Own-child,2905,0.021344,1.314478,0,0.089401,0.997939
<=50K & field2 = Private & field3 = HS-grad & field9 = Female & field1 = Age17-23,470,0.003453,1.314396,2.28E-55,0.014465,0.997877
<=50K & field2 = Private & field4 = EduNum9 & field9 = Female & field1 = Age17-23,470,0.003453,1.314396,2.28E-55,0.014465,0.997877
